Answer yes or no: red dead redemption undead nightmare does it include original game,"[[10747.0, 0.5542081594467163], [10998.0, 0.4457918107509613], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is brooks robinson in the hall of fame,"[[10747.0, 0.7245394587516785], [10998.0, 0.27546048164367676], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: Bruh what if they made a new Friday with Ice Cube Son and DC Young Fly as smokey ,"[[2841.0, 0.028201986104249954], [7163.0, 0.8542723655700684], [1465.0, 0.11752567440271378], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: was there a sequel to flowers in the attic,"[[10747.0, 0.655802845954895], [10998.0, 0.3441971242427826], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: does chuck die in gossip girl season 6,"[[10747.0, 0.6350507736206055], [10998.0, 0.36494919657707214], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is a us passport valid if not signed,"[[10747.0, 0.7700485587120056], [10998.0, 0.2299514263868332], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: do you have to be 21 to go to a shooting range,"[[10747.0, 0.5369164347648621], [10998.0, 0.46308356523513794], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is 16 september a public holiday in malaysia,"[[10747.0, 0.5538781881332397], [10998.0, 0.44612178206443787], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: will they make a season 5 of degrassi,"[[10747.0, 0.7441843152046204], [10998.0, 0.25581568479537964], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
"what sentiment the following sentence has: @user I've realized you may have as much of a crush on Taylor kitsch as I do! We both enjoyed FNL, John carter, battleship..."" ","[[2841.0, 0.01146376971155405], [7163.0, 0.14946840703487396], [1465.0, 0.839067816734314], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: are the sierra nevadas part of the rockies,"[[10747.0, 0.8446940183639526], [10998.0, 0.15530599653720856], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: will there be a my little pony season 8,"[[10747.0, 0.648267388343811], [10998.0, 0.35173261165618896], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
"what sentiment the following sentence has: ""Dang, Forrest didn't get it done. :/ He was our last American hope tonight, oh well... Now for the main event Anderson Silva vs Yushin Okami"" ","[[2841.0, 0.7877251505851746], [7163.0, 0.19513362646102905], [1465.0, 0.017141271382570267], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: does copper sulphate dissolved in water to form a blue solution,"[[10747.0, 0.2668640613555908], [10998.0, 0.7331359386444092], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is it bad to put soap in your mouth,"[[10747.0, 0.774342954158783], [10998.0, 0.22565709054470062], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: It sucks we live in a world where Sharknado is about to start a 4th sequel but we can't get a Tron 3 or Dredd 2. ,"[[2841.0, 0.9258960485458374], [7163.0, 0.06696895509958267], [1465.0, 0.007135043386369944], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: can a bar owner carry a gun in texas,"[[10747.0, 0.14077280461788177], [10998.0, 0.8592272400856018], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is barbados a territory of the united states,"[[10747.0, 0.696958065032959], [10998.0, 0.30304190516471863], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
"what sentiment the following sentence has: ""If you're collecting your GCSE results tomorrow and tou watch anime, there's a new episode of Naruto out tomorrow x"" ","[[2841.0, 0.0023759391624480486], [7163.0, 0.3085642457008362], [1465.0, 0.6890597343444824], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: is brazil the largest country in south america,"[[10747.0, 0.6466508507728577], [10998.0, 0.35334911942481995], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: do you need a licence to play airsoft,"[[10747.0, 0.6404548287391663], [10998.0, 0.35954514145851135], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: are spain and portugal in the same time zone,"[[10747.0, 0.7285460829734802], [10998.0, 0.2714538872241974], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: can you fly a flag at half mast,"[[10747.0, 0.2040300965309143], [10998.0, 0.7959699034690857], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: @user I've been watching Seinfeld since like the 5th grade ,"[[2841.0, 0.006165383383631706], [7163.0, 0.28116732835769653], [1465.0, 0.7126672863960266], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: is atlantic time the same as eastern time,"[[10747.0, 0.921806812286377], [10998.0, 0.07819320261478424], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is rough er part of the endomembrane system,"[[10747.0, 0.49303582310676575], [10998.0, 0.5069642066955566], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: egypt is bordered by the red sea and the mediterranean sea,"[[10747.0, 0.4121459126472473], [10998.0, 0.5878540873527527], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: are chemical reactions limited by the availability of reactants,"[[10747.0, 0.4450741708278656], [10998.0, 0.554925799369812], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: does a notary have to be a lawyer,"[[10747.0, 0.929438591003418], [10998.0, 0.07056137919425964], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: will there be a season 8 of workaholics,"[[10747.0, 0.7944356203079224], [10998.0, 0.20556437969207764], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
"what sentiment the following sentence has: or just start watching Game of Thrones and be like, ""i'll finish it tomorrow before 2"" ","[[2841.0, 0.014862454496324062], [7163.0, 0.5812784433364868], [1465.0, 0.40385910868644714], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: is scottie pippen in the nba hall of fame,"[[10747.0, 0.5552619695663452], [10998.0, 0.4447380602359772], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: do they celebrate cinco de mayo in canada,"[[10747.0, 0.5745865702629089], [10998.0, 0.42541342973709106], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is a person with a phd a doctor,"[[10747.0, 0.8232383131980896], [10998.0, 0.1767616719007492], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is the discover it card a visa or mastercard,"[[10747.0, 0.7578685879707336], [10998.0, 0.24213142693042755], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is the virgin island part of the us,"[[10747.0, 0.7265011072158813], [10998.0, 0.27349889278411865], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is chili's and olive garden owned by the same company,"[[10747.0, 0.5296679139137268], [10998.0, 0.4703321158885956], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is ground beef and minced beef the same thing,"[[10747.0, 0.8833516240119934], [10998.0, 0.11664839833974838], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is red velvet cake the same as chocolate,"[[10747.0, 0.8948931694030762], [10998.0, 0.10510683804750443], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is the venus fly trap in the amazon rainforest,"[[10747.0, 0.2661350667476654], [10998.0, 0.733864963054657], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: the only thing I looked forward to at WWA was c'mon c'mon ,"[[2841.0, 0.15797635912895203], [7163.0, 0.41471654176712036], [1465.0, 0.42730712890625], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: is a non metal used in the vulcanisation of rubber,"[[10747.0, 0.5417098999023438], [10998.0, 0.45829010009765625], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: do supreme court judges get secret service protection,"[[10747.0, 0.4636744558811188], [10998.0, 0.5363255739212036], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is it illegal to hack into someones phone,"[[10747.0, 0.32879650592803955], [10998.0, 0.6712034344673157], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: does the queens midtown tunnel have a toll,"[[10747.0, 0.330057829618454], [10998.0, 0.6699421405792236], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: do i start with season 1 of black mirror,"[[10747.0, 0.631210207939148], [10998.0, 0.36878976225852966], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: was there a draft for the american civil war,"[[10747.0, 0.2359778732061386], [10998.0, 0.764022171497345], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: Black History Fact: Marsalis is the 1st and only artist to win both classical and jazz Grammy Awards in one year\u002c and to repeat the next yr ,"[[2841.0, 0.004535358399152756], [7163.0, 0.3187330961227417], [1465.0, 0.676731526851654], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: did tokio myers won britain's got talent,"[[10747.0, 0.6528772115707397], [10998.0, 0.3471227288246155], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: U2. Dublin. November. Who's going ? #me ,"[[2841.0, 0.0054055992513895035], [7163.0, 0.668915867805481], [1465.0, 0.32567858695983887], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: are there any smoking flights in the world,"[[10747.0, 0.13261288404464722], [10998.0, 0.867387056350708], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is cameroon playing in the 2018 world cup,"[[10747.0, 0.5300125479698181], [10998.0, 0.4699874222278595], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is the greatest intensity of an earthquake always found at the epicenter,"[[10747.0, 0.7363955974578857], [10998.0, 0.26360437273979187], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: are michaels and ac moore the same company,"[[10747.0, 0.7778711318969727], [10998.0, 0.22212888300418854], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is there a difference between soft cheese and cream cheese,"[[10747.0, 0.475099116563797], [10998.0, 0.5249009132385254], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: are cash money and money mart the same company,"[[10747.0, 0.655513346195221], [10998.0, 0.34448671340942383], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: do you need a foid card in indiana,"[[10747.0, 0.4629274904727936], [10998.0, 0.5370725393295288], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: Emme\u2019s 10th birthday cake :) with Big Time Rush! via @user ,"[[2841.0, 0.001598750939592719], [7163.0, 0.16274386644363403], [1465.0, 0.8356574177742004], [10998.0, 0.0], [10747.0, 0.0]]"
what sentiment the following sentence has: Just ordered your Amanda Knox book RT @user Looks like judgment day is Oct 3 or 4. #amandaknox ,"[[2841.0, 0.02149941772222519], [7163.0, 0.794833242893219], [1465.0, 0.1836673617362976], [10998.0, 0.0], [10747.0, 0.0]]"
what sentiment the following sentence has: okay i\u2019m sorry but TAYLOR SWIFT LOOKS NOTHING LIKE JACKIE O SO STOP COMPARING THE TWO. c\u2019mon America aren\u2019t you sick of her yet? (sorry) ,"[[2841.0, 0.910792350769043], [7163.0, 0.08053318411111832], [1465.0, 0.008674532175064087], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: is san marcos part of san diego county,"[[10747.0, 0.49499499797821045], [10998.0, 0.5050050020217896], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is lemon juice the same as citric acid,"[[10747.0, 0.9129136204719543], [10998.0, 0.08708634227514267], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: does the bible say do unto others as you would have them do unto you,"[[10747.0, 0.5883781313896179], [10998.0, 0.41162192821502686], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: can a cow give milk without getting pregnant,"[[10747.0, 0.274645060300827], [10998.0, 0.7253549098968506], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: @user It was a Article saying that Zayn is regretting leaving 1 direction pretty much bashing Zayn like the SUN Always does ,"[[2841.0, 0.5493060946464539], [7163.0, 0.43372049927711487], [1465.0, 0.016973434016108513], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: is the shinkansen the fastest train in the world,"[[10747.0, 0.7457024455070496], [10998.0, 0.2542976140975952], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: do red yellow and orange peppers taste different,"[[10747.0, 0.6841773986816406], [10998.0, 0.3158226013183594], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: do you have to go to college to play nba,"[[10747.0, 0.8670186400413513], [10998.0, 0.13298140466213226], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is hillsong young and free the same as hillsong united,"[[10747.0, 0.8219526410102844], [10998.0, 0.17804735898971558], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: I still didn\u2019t watch Degrassi from Friday? What am I doing with my life? Apparently not much. ,"[[2841.0, 0.8735112547874451], [7163.0, 0.1174035370349884], [1465.0, 0.009085223078727722], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: is the cardiac sphincter the same as the lower esophageal sphincter,"[[10747.0, 0.9118471145629883], [10998.0, 0.08815290778875351], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: can you travel in eu with id card,"[[10747.0, 0.23141375184059143], [10998.0, 0.768586277961731], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is michael b jordan related to basketball michael jordan,"[[10747.0, 0.498959481716156], [10998.0, 0.501040518283844], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is commercial speech protected by the 1st amendment,"[[10747.0, 0.36449047923088074], [10998.0, 0.6355095505714417], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: does burke come back in grey's anatomy,"[[10747.0, 0.5335825681686401], [10998.0, 0.46641743183135986], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: have the dallas mavericks ever won a championship,"[[10747.0, 0.2564164102077484], [10998.0, 0.7435835599899292], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: are burger king's onion rings made from real onions,"[[10747.0, 0.5296350717544556], [10998.0, 0.47036489844322205], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: an induced magnetic field in a wire opposed the change in the external magnetic field,"[[10747.0, 0.5143762826919556], [10998.0, 0.4856237471103668], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: do you have to be 18 to buy airsoft guns,"[[10747.0, 0.5923137068748474], [10998.0, 0.4076862931251526], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is it legal to carry a loaded gun in your car in alabama,"[[10747.0, 0.10330583155155182], [10998.0, 0.8966941833496094], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is labor day a public holiday in usa,"[[10747.0, 0.6918768286705017], [10998.0, 0.3081231713294983], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: the movie rudy based on a true story,"[[10747.0, 0.2987455129623413], [10998.0, 0.7012544870376587], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: can someone be both left and right handed,"[[10747.0, 0.4539547264575958], [10998.0, 0.5460453033447266], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is airplane fuel the same as car fuel,"[[10747.0, 0.9227814078330994], [10998.0, 0.07721859961748123], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is medicare for all the same as single payer,"[[10747.0, 0.9354547262191772], [10998.0, 0.06454531103372574], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: would a change in price shift the demand curve,"[[10747.0, 0.5615829825401306], [10998.0, 0.4384170174598694], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: with regard to the pressure gradient force air will always move from low to high pressure,"[[10747.0, 0.37187379598617554], [10998.0, 0.6281262040138245], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: can your heart be on the wrong side,"[[10747.0, 0.38690826296806335], [10998.0, 0.6130917072296143], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is there going to be a final space season 2,"[[10747.0, 0.6226189136505127], [10998.0, 0.3773811459541321], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: did mariah carey wrote all i want for christmas,"[[10747.0, 0.6763402819633484], [10998.0, 0.32365965843200684], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: RT @user I just talked to Melissa McCarthy. So happy she won last night. She called to offer me a role in Bridesmaids 2. ,"[[2841.0, 0.002697897609323263], [7163.0, 0.014771318063139915], [1465.0, 0.9825307726860046], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: does american express card have a security code,"[[10747.0, 0.5714743733406067], [10998.0, 0.4285256266593933], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is there a bridge between sweden and denmark,"[[10747.0, 0.4310257136821747], [10998.0, 0.5689742565155029], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is the house of representatives in the legislative branch,"[[10747.0, 0.7172960638999939], [10998.0, 0.2827039361000061], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: Why oh why did I drink three cups of coffee to stay up binge watching Gilmore Girls when I have to be at the gym tomorrow at 10:30 ,"[[2841.0, 0.35153570771217346], [7163.0, 0.5685991644859314], [1465.0, 0.07986517250537872], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: can i get a public defender for a civil case,"[[10747.0, 0.21453432738780975], [10998.0, 0.785465657711029], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: was ninny threadgoode really idgie in fried green tomatoes,"[[10747.0, 0.4146570861339569], [10998.0, 0.5853429436683655], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
"what sentiment the following sentence has: ""I am still struggling in third place in the 14th and Beyonce, Lady Gaga, Fifth Harmony ?! we had to have them, that now everyone loves them?"" ","[[2841.0, 0.4653216302394867], [7163.0, 0.42578521370887756], [1465.0, 0.10889312624931335], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: have the washington capitals ever played in the stanley cup finals,"[[10747.0, 0.11133280396461487], [10998.0, 0.8886672258377075], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: can animals other than dogs be service animals,"[[10747.0, 0.23323456943035126], [10998.0, 0.7667654752731323], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is there a number 2 of i am number four,"[[10747.0, 0.5989058017730713], [10998.0, 0.40109413862228394], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is there a relationship between atomic number and electronegativity,"[[10747.0, 0.3685770332813263], [10998.0, 0.6314229369163513], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: I've said all along and still staunchly maintain that the Paris attacks: Charlie Hebdo and the 13 November 2015 one were both Gladio style ,"[[2841.0, 0.21089890599250793], [7163.0, 0.7196342945098877], [1465.0, 0.06946678459644318], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: is the st louis arch a national monument,"[[10747.0, 0.8734436631202698], [10998.0, 0.12655632197856903], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is there a season 9 for hawaii five-o,"[[10747.0, 0.5915341377258301], [10998.0, 0.4084658622741699], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is i didn't know i was pregnant still on tv,"[[10747.0, 0.7312375903129578], [10998.0, 0.26876240968704224], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is there a series 5 of person of interest,"[[10747.0, 0.5494963526725769], [10998.0, 0.4505036771297455], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is a german shepherd the same as an alsatian,"[[10747.0, 0.8786419034004211], [10998.0, 0.12135805934667587], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is electrode potential the same as reduction potential,"[[10747.0, 0.851270854473114], [10998.0, 0.1487291157245636], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: Art may or may not be the hardest class EVER ,"[[2841.0, 0.6920241117477417], [7163.0, 0.2451421320438385], [1465.0, 0.06283373385667801], [10998.0, 0.0], [10747.0, 0.0]]"
what sentiment the following sentence has: I rate Lee Dickson but Danny Care has to be on the bench sat for the 2nd test 60 mins with tired legs he will be dangerous #rugby #saeng ,"[[2841.0, 0.4388715326786041], [7163.0, 0.4858674705028534], [1465.0, 0.07526104152202606], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: can i use oyster card at epsom station,"[[10747.0, 0.3401523530483246], [10998.0, 0.659847617149353], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: 'Amazon Prime Day' appeared on Wednesday 15 at the 19th place in the Top20 of Edinburgh's Trends: #trndnl ,"[[2841.0, 0.0038949802983552217], [7163.0, 0.782714307308197], [1465.0, 0.2133907526731491], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: is the set of guys grocery games a real grocery store,"[[10747.0, 0.9125941395759583], [10998.0, 0.08740586042404175], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: are any of the singers in little big town married to each other,"[[10747.0, 0.26087117195129395], [10998.0, 0.739128828048706], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: orange is the new black season 2 does alex come back,"[[10747.0, 0.6555581092834473], [10998.0, 0.3444419503211975], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is how to train your dragon the hidden world the last movie,"[[10747.0, 0.7783000469207764], [10998.0, 0.2217000126838684], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: @user son...I left them so open. I got em hot and said \u2019u can hear the rest of that poem on Nov 11th at Santos Party house\u2019 lmao ,"[[2841.0, 0.08899614214897156], [7163.0, 0.7215402126312256], [1465.0, 0.18946361541748047], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: is tv show better late than never coming back,"[[10747.0, 0.4689822793006897], [10998.0, 0.5310177206993103], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
"what sentiment the following sentence has: ""I'm happy to see them both take a stand. Sometimes the """"Oh C'mon!"""" cry from other Christians is what's needed to... ","[[2841.0, 0.019816091284155846], [7163.0, 0.12853814661502838], [1465.0, 0.8516457676887512], [10998.0, 0.0], [10747.0, 0.0]]"
what sentiment the following sentence has: @user @user The way they are chessing Donald Trump you would have thought that to race was tomorrow. ,"[[2841.0, 0.5377331376075745], [7163.0, 0.42598944902420044], [1465.0, 0.036277417093515396], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: is the salmon cooked in lomi lomi salmon,"[[10747.0, 0.30196502804756165], [10998.0, 0.698034942150116], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: @user @user may b there is some confusion about Muslims in ur mind set ,"[[2841.0, 0.45003578066825867], [7163.0, 0.5379035472869873], [1465.0, 0.01206063013523817], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: can you play xbox games on a xbox one,"[[10747.0, 0.052430056035518646], [10998.0, 0.9475699067115784], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is the isle of man part of great britain,"[[10747.0, 0.2680830657482147], [10998.0, 0.7319169044494629], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: can you see the ocean from new york city,"[[10747.0, 0.467300683259964], [10998.0, 0.5326993465423584], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is napa cabbage the same as chinese cabbage,"[[10747.0, 0.9239010810852051], [10998.0, 0.07609894871711731], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: do you have to wear glasses for reald 3d,"[[10747.0, 0.4599478542804718], [10998.0, 0.5400521755218506], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is friday the 13th the game 2 player,"[[10747.0, 0.6003509759902954], [10998.0, 0.39964908361434937], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: does nien nunb die in the last jedi,"[[10747.0, 0.7161663174629211], [10998.0, 0.2838336229324341], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: do the texans run a 3-4 defense,"[[10747.0, 0.8060865998268127], [10998.0, 0.19391342997550964], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: can you be forced to testify against your spouse,"[[10747.0, 0.37844952940940857], [10998.0, 0.6215505003929138], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is carbon fixation the same as calvin cycle,"[[10747.0, 0.8750997185707092], [10998.0, 0.12490024417638779], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is the handmaid's tale set in the future,"[[10747.0, 0.578924834728241], [10998.0, 0.42107513546943665], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is punta cana in north of dominican republic,"[[10747.0, 0.3344917893409729], [10998.0, 0.6655081510543823], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is the fox part of the dog family,"[[10747.0, 0.7397046089172363], [10998.0, 0.26029545068740845], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is there an age limit for bb guns,"[[10747.0, 0.482820987701416], [10998.0, 0.517179012298584], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is 20th century fox the same as fox news,"[[10747.0, 0.6944403648376465], [10998.0, 0.30555960536003113], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: does a 10 week old kitten need milk,"[[10747.0, 0.2998100519180298], [10998.0, 0.700190007686615], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
